EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
918379,MONTGOMERY CO.,BYFORDE,08/04/2020,1039,Flood, , ,0,0,0,0,MD,EST-5, ,149494,C,31,LWX,0,0,Public,Heavy Rain, , ,1,SSE,0,W,PARKSIDE,08/04/2020,1239,39.0117,-77.0645,39.0312,-77.0884,"Beech Dr. closed due to flooding along Rock Creek.","Tropical Storm Isaias moved up the east coast, passing through southern Maryland on the morning of Tuesday, August 4th, 2020, spawning several tornadoes as well as flooding rain and tropical storm force winds. ||Storm total rainfall ranged from 2 to 4 inches near Interstate 95 to as much as 9 inches in Calvert County east of Interstate 95. The heavy rain led to numerous incidents of flooding and flash flooding, especially near and east of Interstate 95. ||The highest sustained wind of 46 knots was reported at Bishops Head and the highest peak gust of 63 knots was also reported at Bishops Head. ||There were three tornadoes associated with Isaias over southern Maryland and there were also numerous reports of downed trees from tropical storm force winds, especially near and east of Interstate 95. ||A storm surge of 1 to 2 feet occurred along the western shore of the Chesapeake Bay and the shore of the Tidal Potomac River. This did result in minor tidal Flooding in Washington DC.",122
918382,ANNE ARUNDEL CO.,RIVA,08/04/2020,1114,Flood, , ,0,0,0,0,MD,EST-5, ,149494,C,3,LWX,0,0,Department of Highways,Heavy Rain, , ,2,SSW,2,SSW,RIVA,08/04/2020,1314,38.9271,-76.5909,38.9269,-76.589,"MD-214 closed due to flooding near Beards Creek.","Tropical Storm Isaias moved up the east coast, passing through southern Maryland on the morning of Tuesday, August 4th, 2020, spawning several tornadoes as well as flooding rain and tropical storm force winds. ||Storm total rainfall ranged from 2 to 4 inches near Interstate 95 to as much as 9 inches in Calvert County east of Interstate 95. The heavy rain led to numerous incidents of flooding and flash flooding, especially near and east of Interstate 95. ||The highest sustained wind of 46 knots was reported at Bishops Head and the highest peak gust of 63 knots was also reported at Bishops Head. ||There were three tornadoes associated with Isaias over southern Maryland and there were also numerous reports of downed trees from tropical storm force winds, especially near and east of Interstate 95. ||A storm surge of 1 to 2 feet occurred along the western shore of the Chesapeake Bay and the shore of the Tidal Potomac River. This did result in minor tidal Flooding in Washington DC.",123
918385,ANNE ARUNDEL CO.,RAYNOR HGTS,08/04/2020,1125,Flood, , ,0,0,0,0,MD,EST-5, ,149494,C,3,LWX,0,0,911 Call Center,Heavy Rain, , ,2,WSW,2,W,RAYNOR HGTS,08/04/2020,1325,39.21,-76.7,39.2172,-76.7035,"Furnace Ave. closed due to flooding at the Howard/Anne Arundel County line.","Tropical Storm Isaias moved up the east coast, passing through southern Maryland on the morning of Tuesday, August 4th, 2020, spawning several tornadoes as well as flooding rain and tropical storm force winds. ||Storm total rainfall ranged from 2 to 4 inches near Interstate 95 to as much as 9 inches in Calvert County east of Interstate 95. The heavy rain led to numerous incidents of flooding and flash flooding, especially near and east of Interstate 95. ||The highest sustained wind of 46 knots was reported at Bishops Head and the highest peak gust of 63 knots was also reported at Bishops Head. ||There were three tornadoes associated with Isaias over southern Maryland and there were also numerous reports of downed trees from tropical storm force winds, especially near and east of Interstate 95. ||A storm surge of 1 to 2 feet occurred along the western shore of the Chesapeake Bay and the shore of the Tidal Potomac River. This did result in minor tidal Flooding in Washington DC.",124
915565,BALTIMORE CO.,LUTZ HILL,08/04/2020,1200,Flood, , ,0,0,0,0,MD,EST-5, ,149494,C,5,LWX,0,0,911 Call Center,Heavy Rain, , ,1,WSW,0,SSE,LUTZ HILL,08/04/2020,1400,39.3151,-76.536,39.3145,-76.5182,"Multiple roads were closed because the Back River was out of its banks.","Tropical Storm Isaias moved up the east coast, passing through southern Maryland on the morning of Tuesday, August 4th, 2020, spawning several tornadoes as well as flooding rain and tropical storm force winds. ||Storm total rainfall ranged from 2 to 4 inches near Interstate 95 to as much as 9 inches in Calvert County east of Interstate 95. The heavy rain led to numerous incidents of flooding and flash flooding, especially near and east of Interstate 95. ||The highest sustained wind of 46 knots was reported at Bishops Head and the highest peak gust of 63 knots was also reported at Bishops Head. ||There were three tornadoes associated with Isaias over southern Maryland and there were also numerous reports of downed trees from tropical storm force winds, especially near and east of Interstate 95. ||A storm surge of 1 to 2 feet occurred along the western shore of the Chesapeake Bay and the shore of the Tidal Potomac River. This did result in minor tidal Flooding in Washington DC.",125
918387,ST. MARY'S CO.,LEONARDTOWN,08/04/2020,1200,Flood, , ,0,0,0,0,MD,EST-5, ,149494,C,37,LWX,0,0,Trained Spotter,Heavy Rain, , ,1,WNW,1,WNW,LEONARDTOWN,08/04/2020,1400,38.304,-76.6548,38.3102,-76.6541,"Flooding on McIntosh Run near Potato Farm Rd. Water is 2-3 feet deep and approximately 600 feet wide.","Tropical Storm Isaias moved up the east coast, passing through southern Maryland on the morning of Tuesday, August 4th, 2020, spawning several tornadoes as well as flooding rain and tropical storm force winds. ||Storm total rainfall ranged from 2 to 4 inches near Interstate 95 to as much as 9 inches in Calvert County east of Interstate 95. The heavy rain led to numerous incidents of flooding and flash flooding, especially near and east of Interstate 95. ||The highest sustained wind of 46 knots was reported at Bishops Head and the highest peak gust of 63 knots was also reported at Bishops Head. ||There were three tornadoes associated with Isaias over southern Maryland and there were also numerous reports of downed trees from tropical storm force winds, especially near and east of Interstate 95. ||A storm surge of 1 to 2 feet occurred along the western shore of the Chesapeake Bay and the shore of the Tidal Potomac River. This did result in minor tidal Flooding in Washington DC.",126
918922,PRINCE GEORGE'S CO.,COLLINGTON,08/04/2020,1400,Flood, , ,0,0,0,0,MD,EST-5, ,149494,C,33,LWX,0,0,River/Stream Gage,Heavy Rain, , ,2,ENE,2,E,BOWIE,08/05/2020,721,38.9825,-76.7303,38.9964,-76.7434,"The river gage on the Western Branch Patuxent River near Upper Marlboro, MD exceeded the 11 foot flood stage during the indicated period. Much of Race Track Rd. flooded between Marlboro Pike and the community center. The peak level of 13.04 feet occurred at 8:15 PM on the 4th.","Tropical Storm Isaias moved up the east coast, passing through southern Maryland on the morning of Tuesday, August 4th, 2020, spawning several tornadoes as well as flooding rain and tropical storm force winds. ||Storm total rainfall ranged from 2 to 4 inches near Interstate 95 to as much as 9 inches in Calvert County east of Interstate 95. The heavy rain led to numerous incidents of flooding and flash flooding, especially near and east of Interstate 95. ||The highest sustained wind of 46 knots was reported at Bishops Head and the highest peak gust of 63 knots was also reported at Bishops Head. ||There were three tornadoes associated with Isaias over southern Maryland and there were also numerous reports of downed trees from tropical storm force winds, especially near and east of Interstate 95. ||A storm surge of 1 to 2 feet occurred along the western shore of the Chesapeake Bay and the shore of the Tidal Potomac River. This did result in minor tidal Flooding in Washington DC.",127
918923,CHARLES CO.,INDIAN HD MRYLND ARP,08/04/2020,1819,Flood, , ,0,0,0,0,MD,EST-5, ,149494,C,17,LWX,0,0,River/Stream Gage,Heavy Rain, , ,1,ESE,1,E,INDIAN HD MRYLND ARP,08/05/2020,1545,38.598,-77.0594,38.6002,-77.0539,"The river gage on Mattawoman Creek near Pomonkey, MD exceeded the 7 foot flood stage during the indicated period. Pomfret Rd. is flooded and closed. The peak level of 8.06 feet occurred at 11:00 PM on the 4th.","Tropical Storm Isaias moved up the east coast, passing through southern Maryland on the morning of Tuesday, August 4th, 2020, spawning several tornadoes as well as flooding rain and tropical storm force winds. ||Storm total rainfall ranged from 2 to 4 inches near Interstate 95 to as much as 9 inches in Calvert County east of Interstate 95. The heavy rain led to numerous incidents of flooding and flash flooding, especially near and east of Interstate 95. ||The highest sustained wind of 46 knots was reported at Bishops Head and the highest peak gust of 63 knots was also reported at Bishops Head. ||There were three tornadoes associated with Isaias over southern Maryland and there were also numerous reports of downed trees from tropical storm force winds, especially near and east of Interstate 95. ||A storm surge of 1 to 2 feet occurred along the western shore of the Chesapeake Bay and the shore of the Tidal Potomac River. This did result in minor tidal Flooding in Washington DC.",128
918969,PRINCE GEORGE'S CO.,UPPER MARLBORO,08/08/2020,521,Flood, , ,0,0,0,0,MD,EST-5, ,152183,C,33,LWX,0,0,River/Stream Gage,Heavy Rain, , ,0,S,0,S,UPPER MARLBORO,08/08/2020,1106,38.8138,-76.7509,38.8146,-76.7513,"The river gage on the Western Branch Patuxent River near Upper Marlboro, MD exceeded the 11 foot flood stage during the indicated period. The Water St. bridge in Upper Marlboro was completely covered by water. The peak level of 11.68 feet occurred at 8:00 AM on the 8th.","A nearly stationary boundary remained overhead while an upper-level disturbance passed through the area. Showers and thunderstorms developed, and storms were slow to move which meant heavy amounts of rain fell in short periods of time, resulting in areas of flash flooding and flooding.",129
918483,BALTIMORE CO.,BELMONT,08/12/2020,1704,Flood, , ,0,0,0,0,MD,EST-5, ,152217,C,5,LWX,0,0,911 Call Center,Heavy Rain, , ,1,SE,1,SE,BELMONT,08/12/2020,1904,39.2832,-76.7545,39.2846,-76.7542,"Vehicle in flood waters near the intersection of Baltimore National Pike and North Rolling Rd.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",130
918484,BALTIMORE CO.,SPARROWS PT,08/12/2020,1706,Flood, , ,0,0,0,0,MD,EST-5, ,152217,C,5,LWX,0,0,Public,Heavy Rain, , ,2,WNW,2,WNW,SPARROWS PT,08/12/2020,1906,39.2811,-76.6165,39.2814,-76.6071,"Urban/Poor Drainage Flooding in Federal Hill.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",131
918467,MONTGOMERY CO.,LUXMANOR,08/12/2020,1712,Flood, , ,0,0,0,0,MD,EST-5, ,152217,C,31,LWX,0,0,Trained Spotter,Heavy Rain, , ,0,ESE,0,E,LUXMANOR,08/12/2020,1912,39.0486,-77.115,39.05,-77.1155,"Six inches of water over roadway near intersection of Old Georgetown Rd. and Rockville Pike.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",132
918518,BALTIMORE CO.,BALTIMORE HIGHLANDS,08/12/2020,1729,Flood, , ,0,0,0,0,MD,EST-5, ,152217,C,5,LWX,0,0,911 Call Center,Heavy Rain, , ,1,N,1,N,BALTIMORE HIGHLANDS,08/12/2020,1929,39.2429,-76.647,39.2435,-76.6466,"Vehicle in flood water near the intersection of Myrtle Ave. and Tulip Ave.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",133
918477,BALTIMORE CO.,SPARROWS PT,08/12/2020,1750,Flood, , ,0,0,0,0,MD,EST-5, ,152217,C,5,LWX,0,0,Public,Heavy Rain, , ,2,W,2,W,SPARROWS PT,08/12/2020,1950,39.2758,-76.6187,39.2757,-76.6182,"Floodwaters up over the hoods of some parked cars near West St. and Leadenhall St.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",134
918478,FREDERICK CO.,FREDERICK,08/12/2020,1815,Flood, , ,0,0,0,0,MD,EST-5, ,152217,C,21,LWX,0,0,911 Call Center,Heavy Rain, , ,0,SSE,1,ESE,FREDERICK,08/12/2020,2015,39.414,-77.4155,39.4138,-77.4049,"Multiple reports of flooded roads in the southern portions of Frederick City.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",135
918479,ALLEGANY CO.,EVITTS CREEK,08/12/2020,2104,Flood, , ,0,0,0,0,MD,EST-5, ,152217,C,1,LWX,0,0,Trained Spotter,Heavy Rain, , ,1,N,1,N,EVITTS CREEK,08/12/2020,2304,39.6378,-78.7508,39.6381,-78.7506,"About a foot of flowing water over the intersection at E Oldtown Rd. and Blackston Ave.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",136
918480,CHARLES CO.,MARSHALL HALL,08/13/2020,1020,Flood, , ,0,0,0,0,MD,EST-5, ,152219,C,17,LWX,0,0,Department of Highways,Heavy Rain, , ,2,SE,2,SE,MARSHALL HALL,08/13/2020,1220,38.6582,-77.0791,38.6593,-77.0794,"Marshall Hall Rd. closed due to flooding near Fenwick Rd.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",137
918481,PRINCE GEORGE'S CO.,PISCATAWAY,08/13/2020,1020,Flood, , ,0,0,0,0,MD,EST-5, ,152219,C,33,LWX,0,0,Broadcast Media,Heavy Rain, , ,1,ENE,1,ENE,PISCATAWAY,08/13/2020,1220,38.7043,-76.9521,38.7061,-76.9527,"Water flowing over Floral Park Rd. near Accokeek.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",138
918482,ST. MARY'S CO.,CHAPTICO,08/13/2020,1044,Flood, , ,0,0,0,0,MD,EST-5, ,152219,C,37,LWX,0,0,911 Call Center,Heavy Rain, , ,1,NW,1,NNW,CHAPTICO,08/13/2020,1244,38.3764,-76.7872,38.378,-76.7865,"Mechanicsville Rd. closed due to flooding near Budds Creek Rd.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",139
918970,CHARLES CO.,INDIAN HD MRYLND ARP,08/14/2020,326,Flood, , ,0,0,0,0,MD,EST-5, ,152219,C,17,LWX,0,0,River/Stream Gage,Heavy Rain, , ,1,ESE,1,E,INDIAN HD MRYLND ARP,08/14/2020,1230,38.5972,-77.0598,38.5994,-77.0542,"The river gage on Mattawoman Creek near Pomonkey, MD exceeded the 7 foot flood stage during the indicated period. Pomfret Rd. began to flood at this stage. The peak level of 8.06 feet occurred at 6:15 AM on the 14th.","Showers and thunderstorms developed, and with little steering flow aloft this caused the storm motion to be slow. The slow storm motion resulted in instances of flooding and flash flooding.",140
919018,ST. MARY'S CO.,GREAT MILLS,08/29/2020,115,Flood, , ,0,0,0,0,MD,EST-5, ,152581,C,37,LWX,0,0,River/Stream Gage,Heavy Rain, , ,1,SE,1,ENE,GREAT MILLS,08/29/2020,1246,38.2179,-76.4879,38.239,-76.4791,"The river gage on the St. Marys River near Great Mills, MD exceeded the 6 foot flood stage during the indicated period. Indian Bridge Rd. begins to flood as flooding becomes more widespread in Great Mills. The peak level of 9.70 feet occurred at 6:15 AM.","A few showers and storms led to isolated instances of flooding.",141
919004,CHARLES CO.,INDIAN HD MRYLND ARP,08/29/2020,2011,Flood, , ,0,0,0,0,MD,EST-5, ,152581,C,17,LWX,0,0,River/Stream Gage,Heavy Rain, , ,1,ESE,1,ESE,INDIAN HD MRYLND ARP,08/30/2020,645,38.5967,-77.0569,38.5969,-77.0554,"The river gage on Mattawoman Creek near Pomonkey, MD exceeded the 7 foot flood stage during the indicated period. Pomfret Rd. began to flood at this stage. The peak level of 7.22 feet occurred at 11:30 PM on the 29th.","A few showers and storms led to isolated instances of flooding.",142
921030,MONTGOMERY CO.,RANDOLPH HILLS,09/03/2020,1642,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,31,LWX,0,0,Broadcast Media,Heavy Rain, , ,1,NE,1,NE,RANDOLPH HILLS,09/03/2020,1842,39.0937,-77.1145,39.0955,-77.1152,"Norbeck Rd. impassable between Bauer Rd. and Baltimore Rd.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",143
921032,BALTIMORE CO.,POPLAR,09/03/2020,1654,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,5,LWX,0,0,911 Call Center,Heavy Rain, , ,0,SSE,0,SSE,POPLAR,09/03/2020,1854,39.3441,-76.4463,39.3446,-76.4468,"Reports of flooded roadway at the intersection of Tinker Rd.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",144
921033,BALTIMORE CO.,POPLAR,09/03/2020,1654,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,5,LWX,0,0,911 Call Center,Heavy Rain, , ,0,SSE,0,SSE,POPLAR,09/03/2020,1854,39.3441,-76.4463,39.3446,-76.4468,"Reports of flooded roadway at the intersection of Tinker Rd.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",145
921036,BALTIMORE CO.,STEMMERS RUN,09/03/2020,1700,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,5,LWX,0,0,911 Call Center,Heavy Rain, , ,0,WNW,0,NW,STEMMERS RUN,09/03/2020,1900,39.3311,-76.4742,39.3317,-76.4729,"Flooding at the intersection of Orems Rd. and Rossville Blvd.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",146
922007,BALTIMORE CO.,BALTIMORE MARTIN ST,09/03/2020,1701,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,5,LWX,0,0,River/Stream Gage,Heavy Rain, , ,0,W,0,S,(MTN)MARTIN ARPT BAL,09/03/2020,1717,39.3298,-76.4261,39.3143,-76.4198,"The water level rose above the flood stage along the Middle River. The water level crested at 10.89 feet at 5:08 PM EST. Wilsons Point Road was flooded with at least six inches of water flowing over the road in spots.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",147
921039,MONTGOMERY CO.,PARKWOOD,09/03/2020,1824,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,31,LWX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,W,1,WNW,PARKWOOD,09/03/2020,2024,39.02,-77.1,39.0241,-77.1023,"Beach Dr. closed due to flooding between Grosvenor Ln. and Stoneybrook Dr.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",148
921043,MONTGOMERY CO.,BROOKMONT,09/03/2020,1847,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,31,LWX,0,0,Fire Department/Rescue,Heavy Rain, , ,0,W,0,ESE,KENWOOD,09/03/2020,2047,38.9496,-77.1237,38.9492,-77.126,"Macarthur Blvd. impassable due to flooding.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",149
921044,ANNE ARUNDEL CO.,LONDONTOWNE,09/03/2020,1903,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,3,LWX,0,0,Broadcast Media,Heavy Rain, , ,1,WSW,1,SSE,ANNAPOLIS LEE FLD AR,09/03/2020,2103,38.9256,-76.559,38.9391,-76.5639,"Mayo Rd. closed due to flooding.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",150
922010,PRINCE GEORGE'S CO.,ALEXANDRIA JCT,09/03/2020,1904,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,33,LWX,0,0,River/Stream Gage,Heavy Rain, , ,1,N,1,NNE,ALEXANDRIA JCT,09/03/2020,1905,38.9572,-76.929,38.9595,-76.9269,"The water level along the Northeast Branch of the Anacostia River in Riverdale rose above flood stage. The water level crested at 8.1 feet at 7:05 PM EST. The northeast branch trail was flooded in spots.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",151
921045,ANNE ARUNDEL CO.,RUTLAND,09/03/2020,1929,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,3,LWX,0,0,Department of Highways,Heavy Rain, , ,1,N,1,N,RUTLAND,09/03/2020,2129,38.989,-76.6269,38.9901,-76.6254,"Defense Hwy. closed due to flooding near Saint Stephens Church Rd.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",152
921047,ANNE ARUNDEL CO.,RIVA,09/03/2020,1950,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,3,LWX,0,0,Broadcast Media,Heavy Rain, , ,2,SSW,2,SSW,RIVA,09/03/2020,2150,38.9273,-76.5907,38.9283,-76.5903,"Central Ave. closed due to flooding at Beards Creek.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",153
922008,PRINCE GEORGE'S CO.,UPPER MARLBORO,09/04/2020,822,Flood, , ,0,0,0,0,MD,EST-5, ,152223,C,33,LWX,0,0,River/Stream Gage,Heavy Rain, , ,0,S,0,S,UPPER MARLBORO,09/04/2020,1722,38.8147,-76.7507,38.8139,-76.7501,"The water level at Upper Marlboro rose above flood stage, and it crested at 11.86 feet at 12:15 PM EST. The Water Street Bridge was covered by water.","A disturbance (the remnant of convection from the day before over the Tennessee River Valley) triggered a few supercells and line segments from eastern West Virginia into the Washington/Baltimore metro areas. This lead to some isolated instances of flooding in parts of MD.",154
921048,PRINCE GEORGE'S CO.,UPPER MARLBORO,09/04/2020,1300,Flood, , ,0,0,0,0,MD,EST-5, ,152228,C,33,LWX,0,0,Department of Highways,Heavy Rain, , ,0,S,0,SSW,UPPER MARLBORO,09/04/2020,1500,38.8136,-76.7511,38.8146,-76.7516,"Water St. closed due to flooding between Main St. and Pennsylvania Ave.","A slow moving cold front pushed form NW to SE during the afternoon/evening of 9/4, resulting in isolated instances of flooding across central MD.",155
922011,ST. MARY'S CO.,GREAT MILLS,09/10/2020,728,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,37,LWX,0,0,River/Stream Gage,Heavy Rain, , ,1,SE,1,SE,GREAT MILLS,09/10/2020,1303,38.2205,-76.4844,38.2222,-76.486,"The water level rose above flood stage and it crested at 6.29 feet at 8:45 AM EST. Flat Iron Road was flooded with and water was in some yards in Great Mills.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",156
920930,PRINCE GEORGE'S CO.,COTTAGE CITY,09/10/2020,1522,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,33,LWX,0,0,Department of Highways,Heavy Rain, , ,1,NE,1,NE,COTTAGE CITY,09/10/2020,1722,38.9362,-76.96,38.9358,-76.9612,"U.S. Highway 1 closed at 34th St. due to flooding.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",157
920933,PRINCE GEORGE'S CO.,KENT VLG,09/10/2020,1537,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,33,LWX,0,0,Department of Highways,Heavy Rain, , ,0,SSE,0,SE,KENT VLG,09/10/2020,1737,38.9174,-76.9284,38.9182,-76.928,"U.S. Hwy. 50 closed due to flooding between MD-202 and MD-201.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",158
920739,PRINCE GEORGE'S CO.,RITCHIE,09/10/2020,1545,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,33,LWX,0,0,River/Stream Gage,Heavy Rain, , ,1,ENE,1,ENE,RITCHIE,09/10/2020,1836,38.8762,-76.8263,38.8771,-76.8265,"The stream gauge along the Southwest Branch at Truman Drive rose approximately 12 feet in about two hours, extending above moderate flood stage and cresting at 13.18 feet at 4:55 PM EST feet.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",159
920934,MONTGOMERY CO.,WHITE OAK,09/10/2020,1554,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,31,LWX,0,0,Department of Highways,Heavy Rain, , ,0,WSW,0,W,WHITE OAK,09/10/2020,1754,39.0284,-77.0069,39.0308,-77.0089,"U.S. 29 closed south of Lockwood Dr. due to flooding.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",160
920939,ST. MARY'S CO.,CHAPTICO,09/10/2020,1606,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,37,LWX,0,0,Department of Highways,Heavy Rain, , ,2,SW,2,SW,CHAPTICO,09/10/2020,1806,38.35,-76.8,38.353,-76.8027,"MD-238 closed due to flooding between MD-234 and Manor Rd.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",161
920941,ST. MARY'S CO.,LEONARDTOWN,09/10/2020,1612,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,37,LWX,0,0,Department of Highways,Heavy Rain, , ,2,WNW,1,WNW,LEONARDTOWN,09/10/2020,1812,38.31,-76.66,38.3072,-76.655,"MD-243 closed due to flooding at the intersection with MD-5.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",162
922009,PRINCE GEORGE'S CO.,UPPER MARLBORO,09/11/2020,351,Flood, , ,0,0,0,0,MD,EST-5, ,152224,C,33,LWX,0,0,River/Stream Gage,Heavy Rain, , ,0,S,0,S,UPPER MARLBORO,09/11/2020,808,38.8132,-76.7508,38.8139,-76.7495,"The water level at Upper Marlboro rose above flood stage, and it crested at 11.31 feet at 5:15 AM EST. The Water Street Bridge was covered by water.","A surface trough between an approaching cold front from the west and a tropical disturbance offshore resulted in a band of heavy showers and thunderstorms along the I-95 corridor on the afternoon/evening of 9/10, resulting in multiple instances flooding and flash flooding.",163
925831,MONTGOMERY CO.,GEORGETOWN JCT,10/29/2020,1245,Flood, , ,0,0,0,0,MD,EST-5, ,153776,C,31,LWX,0,0,Emergency Manager,Heavy Rain, , ,1,SW,0,NNW,ROCK CREEK FOREST,10/29/2020,1445,38.9928,-77.0615,38.9856,-77.0535,"Beach Drive was closed due to flooding between East-West Highway and DC Line.","Tropical moisture streamed into the area as the remnants of Zeta approached and interacted with a stalled frontal boundary. A prolonged period of heavy rain led to flooding across portions of central and southern Maryland.",164
